target_id,label
TIC-426017070,blend_contamination
KIC-7601665,exoplanet_transit
KIC-11656928,exoplanet_transit
KIC-6719052,stellar_variability_or_other
TIC-387193925,exoplanet_transit
TIC-229791084,exoplanet_transit
TIC-406548952,exoplanet_transit
KIC-6357290,exoplanet_transit
KIC-8129333,exoplanet_transit
TIC-36808091,exoplanet_transit
TIC-88977253,stellar_variability_or_other
TIC-312259170,blend_contamination
KIC-5036052,exoplanet_transit
TIC-350934357,exoplanet_transit
TIC-427761355,exoplanet_transit
TIC-458995583,exoplanet_transit
KIC-9941859,exoplanet_transit
TIC-31634579,exoplanet_transit
KIC-6786224,exoplanet_transit
KIC-6615600,blend_contamination
KIC-12120943,exoplanet_transit
TIC-286923464,exoplanet_transit
KIC-10963242,exoplanet_transit
TIC-400972123,exoplanet_transit
KIC-8381592,eclipsing_binary
KIC-9025971,exoplanet_transit
TIC-299801675,exoplanet_transit
KIC-10186945,eclipsing_binary
TIC-119131709,exoplanet_transit
KIC-10002261,exoplanet_transit
KIC-9942658,exoplanet_transit
KIC-6390824,blend_contamination
KIC-9490653,blend_contamination
TIC-332911893,exoplanet_transit
TIC-49045066,exoplanet_transit
KIC-3097346,eclipsing_binary
TIC-468433454,exoplanet_transit
KIC-6778289,eclipsing_binary
KIC-9532710,stellar_variability_or_other
KIC-7009548,exoplanet_transit
KIC-2446623,eclipsing_binary
KIC-5364090,stellar_variability_or_other
KIC-8258171,eclipsing_binary
TIC-82739585,exoplanet_transit
TIC-436875934,exoplanet_transit
KIC-4742452,exoplanet_transit
TIC-439939258,exoplanet_transit
KIC-12208631,exoplanet_transit
KIC-5534476,eclipsing_binary
TIC-273695332,exoplanet_transit
TIC-341805908,blend_contamination
TIC-436764867,exoplanet_transit
KIC-7950644,exoplanet_transit
TIC-332860211,exoplanet_transit
KIC-7950158,exoplanet_transit
KIC-8686442,exoplanet_transit
TIC-129756316,stellar_variability_or_other
KIC-10552151,stellar_variability_or_other
TIC-180575165,exoplanet_transit
TIC-287328202,exoplanet_transit
KIC-10340212,eclipsing_binary
TIC-115583726,exoplanet_transit
KIC-11246161,exoplanet_transit
KIC-11904704,exoplanet_transit
KIC-8953475,eclipsing_binary
TIC-112110888,exoplanet_transit
KIC-3247294,eclipsing_binary
TIC-154867950,blend_contamination
KIC-10352333,exoplanet_transit
KIC-6311681,eclipsing_binary
TIC-431033767,exoplanet_transit
TIC-155947004,blend_contamination
TIC-19612445,exoplanet_transit
TIC-260647166,exoplanet_transit
KIC-9334289,exoplanet_transit
KIC-4545926,blend_contamination
KIC-5730380,eclipsing_binary
TIC-260776145,exoplanet_transit
KIC-6933567,exoplanet_transit
KIC-10661917,eclipsing_binary
KIC-5949765,stellar_variability_or_other
TIC-180987952,blend_contamination
TIC-200606159,exoplanet_transit
KIC-10613718,stellar_variability_or_other
TIC-361219651,exoplanet_transit
TIC-43604949,exoplanet_transit
TIC-280304556,exoplanet_transit
TIC-100263315,stellar_variability_or_other
TIC-53458803,exoplanet_transit
TIC-47248224,exoplanet_transit
TIC-284660935,stellar_variability_or_other
TIC-235902467,exoplanet_transit
KIC-8908102,eclipsing_binary
KIC-5303557,blend_contamination
TIC-295354126,blend_contamination
TIC-287268770,exoplanet_transit
KIC-9053086,eclipsing_binary
TIC-385157401,exoplanet_transit
TIC-166178400,exoplanet_transit
KIC-9912977,eclipsing_binary
KIC-6779726,exoplanet_transit
KIC-6144039,exoplanet_transit
TIC-59536337,exoplanet_transit
KIC-10080248,exoplanet_transit
TIC-284592754,stellar_variability_or_other
TIC-159117779,exoplanet_transit
KIC-10875007,exoplanet_transit
TIC-266772500,exoplanet_transit
TIC-108645766,blend_contamination
TIC-445751830,exoplanet_transit
KIC-8030148,exoplanet_transit
KIC-7826620,exoplanet_transit
TIC-233654042,exoplanet_transit
KIC-3433668,exoplanet_transit
TIC-241577487,exoplanet_transit
TIC-360286627,blend_contamination
TIC-370133522,exoplanet_transit
KIC-9965957,exoplanet_transit
TIC-238898571,exoplanet_transit
KIC-8165617,stellar_variability_or_other
KIC-8030339,eclipsing_binary
KIC-9415172,exoplanet_transit
TIC-20988926,blend_contamination
KIC-5096053,exoplanet_transit
TIC-71013298,exoplanet_transit
KIC-10070468,exoplanet_transit
TIC-141205978,exoplanet_transit
TIC-249776059,exoplanet_transit
KIC-5009189,eclipsing_binary
TIC-233071926,exoplanet_transit
KIC-4140813,exoplanet_transit
TIC-393633044,exoplanet_transit
TIC-422159302,exoplanet_transit
KIC-2437112,eclipsing_binary
KIC-10063044,eclipsing_binary
TIC-114011911,exoplanet_transit
KIC-9478990,exoplanet_transit
KIC-11237332,stellar_variability_or_other
KIC-7204233,blend_contamination
TIC-158933249,exoplanet_transit
KIC-11071200,exoplanet_transit
TIC-318071201,exoplanet_transit
KIC-6879865,eclipsing_binary
KIC-5111801,stellar_variability_or_other
KIC-9474969,stellar_variability_or_other
TIC-122881136,exoplanet_transit
KIC-6528464,exoplanet_transit
KIC-8120820,exoplanet_transit
KIC-3328026,eclipsing_binary
KIC-6774537,exoplanet_transit
KIC-9966115,eclipsing_binary
TIC-55525572,exoplanet_transit
TIC-170729775,exoplanet_transit
KIC-5031882,stellar_variability_or_other
TIC-470156846,exoplanet_transit
KIC-6220312,exoplanet_transit
KIC-12265150,eclipsing_binary
KIC-5097454,eclipsing_binary
TIC-94405787,exoplanet_transit
KIC-6721380,blend_contamination
KIC-9592855,eclipsing_binary
KIC-8345358,eclipsing_binary
KIC-10734441,stellar_variability_or_other
TIC-415443327,exoplanet_transit
TIC-387414814,exoplanet_transit
TIC-334911765,blend_contamination
KIC-6545051,eclipsing_binary
KIC-9944421,eclipsing_binary
TIC-349972412,exoplanet_transit
KIC-11036168,exoplanet_transit
KIC-7837526,eclipsing_binary
TIC-168751223,exoplanet_transit
TIC-230386397,blend_contamination
KIC-3341934,eclipsing_binary
TIC-372392226,exoplanet_transit
TIC-448820344,exoplanet_transit
KIC-4681152,eclipsing_binary
TIC-149788158,exoplanet_transit
KIC-3834728,stellar_variability_or_other
KIC-5956171,exoplanet_transit
TIC-53287554,exoplanet_transit
TIC-311239796,exoplanet_transit
TIC-240959810,exoplanet_transit
KIC-7272132,exoplanet_transit
KIC-8590149,exoplanet_transit
KIC-5475494,eclipsing_binary
KIC-3755522,blend_contamination
KIC-8039892,exoplanet_transit
KIC-8950568,exoplanet_transit
KIC-6277410,exoplanet_transit
KIC-10341913,eclipsing_binary
TIC-280437559,exoplanet_transit
KIC-2708445,eclipsing_binary
TIC-322307342,exoplanet_transit
KIC-11357192,eclipsing_binary
TIC-27844066,blend_contamination
TIC-346859243,exoplanet_transit
TIC-147821208,exoplanet_transit
KIC-3427776,eclipsing_binary
TIC-251384275,exoplanet_transit
KIC-11462969,exoplanet_transit
TIC-158276040,stellar_variability_or_other
TIC-9346507,stellar_variability_or_other
TIC-295507430,exoplanet_transit
TIC-44451202,exoplanet_transit
KIC-5481148,blend_contamination
KIC-5218014,eclipsing_binary
TIC-198161914,exoplanet_transit
KIC-10257903,stellar_variability_or_other
KIC-10937029,exoplanet_transit
KIC-6278670,exoplanet_transit
TIC-28872266,exoplanet_transit
TIC-366119858,exoplanet_transit
KIC-5113053,eclipsing_binary
KIC-10729472,eclipsing_binary
KIC-7983117,exoplanet_transit
KIC-6720773,blend_contamination
KIC-6947062,blend_contamination
KIC-6139220,eclipsing_binary
TIC-233681149,blend_contamination
KIC-6629993,blend_contamination
KIC-9569711,exoplanet_transit
KIC-12690465,blend_contamination
KIC-2708270,eclipsing_binary
TIC-263207857,exoplanet_transit
TIC-468178519,exoplanet_transit
TIC-20607624,exoplanet_transit
TIC-349440621,exoplanet_transit
KIC-11408935,eclipsing_binary
TIC-101230735,stellar_variability_or_other
KIC-7868092,stellar_variability_or_other
KIC-7777818,exoplanet_transit
TIC-144467913,exoplanet_transit
TIC-192415680,exoplanet_transit
KIC-3733628,exoplanet_transit
KIC-9007866,stellar_variability_or_other
KIC-9077124,exoplanet_transit
TIC-15827263,blend_contamination
TIC-444977814,blend_contamination
KIC-7130612,exoplanet_transit
KIC-11401822,eclipsing_binary
TIC-29919341,stellar_variability_or_other
KIC-7761585,stellar_variability_or_other
KIC-9971475,eclipsing_binary
KIC-3847138,exoplanet_transit
TIC-249862365,blend_contamination
TIC-194461202,exoplanet_transit
TIC-92363023,exoplanet_transit
KIC-9330740,exoplanet_transit
TIC-298189225,exoplanet_transit
KIC-4574310,eclipsing_binary
KIC-9849884,eclipsing_binary
TIC-229944666,exoplanet_transit
KIC-6307521,eclipsing_binary
KIC-7691527,stellar_variability_or_other
TIC-184521624,exoplanet_transit
TIC-25212199,exoplanet_transit
KIC-10971674,exoplanet_transit
KIC-9655858,eclipsing_binary
KIC-4861736,eclipsing_binary
TIC-364192929,exoplanet_transit
TIC-388898854,exoplanet_transit
KIC-5470739,exoplanet_transit
KIC-7366501,exoplanet_transit
KIC-11449696,stellar_variability_or_other
KIC-3122872,exoplanet_transit
KIC-6965293,eclipsing_binary
KIC-7255336,eclipsing_binary
KIC-10153855,exoplanet_transit
KIC-9087071,stellar_variability_or_other
TIC-387318409,exoplanet_transit
KIC-11233911,eclipsing_binary
TIC-38571020,exoplanet_transit
TIC-147284470,exoplanet_transit
TIC-131419624,exoplanet_transit
KIC-2720309,stellar_variability_or_other
KIC-6198256,stellar_variability_or_other
KIC-5097868,exoplanet_transit
TIC-229210014,exoplanet_transit
KIC-12602568,exoplanet_transit
TIC-37084932,blend_contamination
TIC-142635225,exoplanet_transit
KIC-6359798,eclipsing_binary
KIC-10031409,eclipsing_binary
KIC-6866251,stellar_variability_or_other
TIC-388816604,exoplanet_transit
KIC-4566848,exoplanet_transit
TIC-313975346,exoplanet_transit
KIC-11251991,stellar_variability_or_other
KIC-4826439,eclipsing_binary
KIC-11855538,eclipsing_binary
KIC-9953575,stellar_variability_or_other
TIC-268924036,exoplanet_transit
TIC-76419763,exoplanet_transit
KIC-4575824,eclipsing_binary
KIC-11075737,exoplanet_transit
TIC-181422954,exoplanet_transit
TIC-271971130,exoplanet_transit
KIC-10659624,exoplanet_transit
TIC-437740083,blend_contamination
TIC-143410850,exoplanet_transit
TIC-35883621,blend_contamination
KIC-10879247,blend_contamination
TIC-150030205,exoplanet_transit
KIC-5375194,exoplanet_transit
KIC-6071903,exoplanet_transit
TIC-198485881,exoplanet_transit
KIC-6521526,stellar_variability_or_other
KIC-8578780,exoplanet_transit
TIC-126325985,exoplanet_transit
KIC-11873166,eclipsing_binary
TIC-437333618,exoplanet_transit
TIC-165464482,exoplanet_transit
KIC-7418173,eclipsing_binary
KIC-6119877,stellar_variability_or_other
TIC-239529652,exoplanet_transit
KIC-9845898,exoplanet_transit
KIC-10158990,eclipsing_binary
TIC-161450762,blend_contamination
TIC-252549844,exoplanet_transit
TIC-294781547,exoplanet_transit
TIC-141933255,exoplanet_transit
KIC-8625813,eclipsing_binary
KIC-9784230,stellar_variability_or_other
KIC-10549902,exoplanet_transit
TIC-306512967,exoplanet_transit
TIC-294301883,exoplanet_transit
TIC-128501004,blend_contamination
KIC-10383729,eclipsing_binary
KIC-3441340,eclipsing_binary
TIC-26018819,exoplanet_transit
TIC-367855829,stellar_variability_or_other
TIC-181748381,exoplanet_transit
KIC-10850327,exoplanet_transit
KIC-9214942,exoplanet_transit
TIC-186936449,exoplanet_transit
KIC-8841616,eclipsing_binary
TIC-444209952,exoplanet_transit
KIC-4647949,stellar_variability_or_other
KIC-5791705,stellar_variability_or_other
TIC-233500935,exoplanet_transit
TIC-89759617,blend_contamination
KIC-7457296,exoplanet_transit
TIC-308613965,exoplanet_transit
TIC-188768068,exoplanet_transit
TIC-27459498,exoplanet_transit
TIC-307320565,exoplanet_transit
KIC-7918992,exoplanet_transit
KIC-9821078,stellar_variability_or_other
KIC-9702006,exoplanet_transit
KIC-5737869,blend_contamination
KIC-7751562,eclipsing_binary
KIC-10665749,exoplanet_transit
KIC-7019524,exoplanet_transit
KIC-6356692,exoplanet_transit
TIC-400103802,exoplanet_transit
KIC-4912991,eclipsing_binary
TIC-114749636,exoplanet_transit
KIC-2015013,blend_contamination
TIC-27677846,blend_contamination
TIC-233633993,exoplanet_transit
TIC-176796997,exoplanet_transit
KIC-9881258,eclipsing_binary
KIC-4861527,eclipsing_binary
TIC-332393279,exoplanet_transit
TIC-357145112,exoplanet_transit
TIC-119290630,exoplanet_transit
KIC-9280239,exoplanet_transit
TIC-309792357,exoplanet_transit
TIC-202283090,exoplanet_transit
TIC-159951311,exoplanet_transit
KIC-4752451,eclipsing_binary
KIC-5479717,eclipsing_binary
TIC-369861731,blend_contamination
TIC-440001383,exoplanet_transit
KIC-11076400,exoplanet_transit
KIC-4939265,exoplanet_transit
KIC-5823557,eclipsing_binary
TIC-144006874,exoplanet_transit
TIC-279177746,blend_contamination
KIC-5115379,blend_contamination
TIC-164786087,exoplanet_transit
TIC-298264260,exoplanet_transit
TIC-394346745,exoplanet_transit
KIC-5164794,blend_contamination
TIC-207439380,stellar_variability_or_other
KIC-9777757,eclipsing_binary
TIC-176442805,exoplanet_transit
TIC-31786438,exoplanet_transit
TIC-370877263,blend_contamination
TIC-98620619,exoplanet_transit
KIC-2694632,stellar_variability_or_other
TIC-151825527,exoplanet_transit
TIC-156816238,blend_contamination
KIC-11182706,exoplanet_transit
TIC-452375478,exoplanet_transit
KIC-9282769,eclipsing_binary
TIC-304339227,exoplanet_transit
KIC-7117003,stellar_variability_or_other
KIC-3756801,exoplanet_transit
KIC-3762553,stellar_variability_or_other
KIC-8494617,exoplanet_transit
KIC-4740676,eclipsing_binary
TIC-289345412,exoplanet_transit
KIC-6436029,exoplanet_transit
KIC-10973583,eclipsing_binary
TIC-326203952,exoplanet_transit
KIC-11616434,exoplanet_transit
TIC-130415266,exoplanet_transit
KIC-9588822,exoplanet_transit
KIC-7778427,exoplanet_transit
KIC-5357901,exoplanet_transit
KIC-10028140,exoplanet_transit
TIC-391903064,exoplanet_transit
TIC-278105308,exoplanet_transit
KIC-4947726,eclipsing_binary
KIC-3835670,exoplanet_transit
KIC-7543649,eclipsing_binary
TIC-305048116,exoplanet_transit
TIC-284050395,blend_contamination
TIC-28945511,exoplanet_transit
KIC-10991989,eclipsing_binary
KIC-10223616,stellar_variability_or_other
TIC-3840990,exoplanet_transit
KIC-2576224,eclipsing_binary
KIC-8443812,exoplanet_transit
KIC-8380743,eclipsing_binary
TIC-287152495,exoplanet_transit
KIC-9936080,exoplanet_transit
KIC-10991389,exoplanet_transit
KIC-5898983,blend_contamination
KIC-5513822,eclipsing_binary
KIC-6850665,stellar_variability_or_other
KIC-10208759,eclipsing_binary
KIC-9658118,eclipsing_binary
KIC-4144231,eclipsing_binary
TIC-138168780,exoplanet_transit
KIC-5563937,eclipsing_binary
TIC-118327533,exoplanet_transit
KIC-5644412,exoplanet_transit
TIC-388371132,exoplanet_transit
TIC-355058141,exoplanet_transit
TIC-221861843,exoplanet_transit
TIC-30037565,exoplanet_transit
TIC-266500992,exoplanet_transit
KIC-9898447,exoplanet_transit
KIC-10676927,stellar_variability_or_other
TIC-107779737,exoplanet_transit
KIC-8738115,eclipsing_binary
TIC-246965431,exoplanet_transit
KIC-7032421,exoplanet_transit
TIC-239816546,exoplanet_transit
TIC-178959058,blend_contamination
TIC-239159011,exoplanet_transit
TIC-272218608,exoplanet_transit
KIC-4464394,exoplanet_transit
KIC-6681618,stellar_variability_or_other
KIC-4483138,exoplanet_transit
KIC-9825174,exoplanet_transit
KIC-9216231,stellar_variability_or_other
KIC-9895006,exoplanet_transit
KIC-5526717,exoplanet_transit
KIC-7670943,exoplanet_transit
KIC-4248120,exoplanet_transit
TIC-170221808,exoplanet_transit
TIC-241225337,exoplanet_transit
KIC-12833566,stellar_variability_or_other
TIC-29418536,exoplanet_transit
KIC-8126558,exoplanet_transit
TIC-452964680,exoplanet_transit
TIC-190743990,blend_contamination
TIC-20892672,blend_contamination
KIC-10031885,eclipsing_binary
TIC-302202317,exoplanet_transit
TIC-258279359,exoplanet_transit
TIC-154067753,exoplanet_transit
TIC-274057129,exoplanet_transit
TIC-230982885,exoplanet_transit
KIC-10905239,exoplanet_transit
TIC-187309502,exoplanet_transit
TIC-65949719,exoplanet_transit
KIC-6045250,eclipsing_binary
TIC-307958020,exoplanet_transit
TIC-230006888,exoplanet_transit
TIC-279425357,exoplanet_transit
KIC-5121511,exoplanet_transit
KIC-11499757,stellar_variability_or_other
TIC-184952758,blend_contamination
TIC-256124756,stellar_variability_or_other
KIC-12419303,blend_contamination
TIC-115564354,blend_contamination
KIC-9913481,eclipsing_binary
KIC-4774646,eclipsing_binary
TIC-137500798,blend_contamination
TIC-3364732,exoplanet_transit
TIC-405700729,exoplanet_transit
TIC-419957393,exoplanet_transit
KIC-6964159,blend_contamination
KIC-9209624,exoplanet_transit
TIC-142405475,exoplanet_transit
TIC-251111783,exoplanet_transit
TIC-356916207,exoplanet_transit
TIC-74881311,exoplanet_transit
TIC-353960022,exoplanet_transit
TIC-317882327,exoplanet_transit
TIC-341630071,exoplanet_transit
TIC-133427311,exoplanet_transit
KIC-9850912,eclipsing_binary
KIC-6607286,exoplanet_transit
TIC-31258738,exoplanet_transit
KIC-11244682,exoplanet_transit
TIC-112115898,exoplanet_transit
TIC-413248763,exoplanet_transit
KIC-6929016,eclipsing_binary
TIC-432078760,exoplanet_transit
KIC-8386035,eclipsing_binary
KIC-10189546,exoplanet_transit
KIC-3530668,eclipsing_binary
KIC-9016592,stellar_variability_or_other
TIC-276704866,exoplanet_transit
KIC-10068030,eclipsing_binary
TIC-442530946,exoplanet_transit
KIC-9837659,stellar_variability_or_other
TIC-219854519,exoplanet_transit
KIC-3732035,exoplanet_transit
TIC-352107384,exoplanet_transit
TIC-463508231,exoplanet_transit
KIC-5003117,eclipsing_binary
KIC-10125352,eclipsing_binary
TIC-101592219,exoplanet_transit
TIC-175310067,blend_contamination
KIC-10198109,eclipsing_binary
TIC-310586478,exoplanet_transit
KIC-5467113,eclipsing_binary
KIC-7379385,eclipsing_binary
TIC-146841337,exoplanet_transit
KIC-10341917,eclipsing_binary
KIC-11200415,eclipsing_binary
KIC-9353182,eclipsing_binary
KIC-10858691,exoplanet_transit
TIC-138973825,exoplanet_transit
TIC-432132155,exoplanet_transit
KIC-5108946,blend_contamination
TIC-103832313,exoplanet_transit
TIC-233951353,exoplanet_transit
KIC-3560301,stellar_variability_or_other
TIC-258402425,blend_contamination
KIC-8545603,stellar_variability_or_other
KIC-5181817,eclipsing_binary
KIC-11519187,blend_contamination
KIC-12009917,exoplanet_transit
KIC-10271806,exoplanet_transit
TIC-438298111,exoplanet_transit
KIC-6765135,exoplanet_transit
KIC-6471021,exoplanet_transit
TIC-252430813,exoplanet_transit
TIC-233211762,exoplanet_transit
KIC-11071207,stellar_variability_or_other
TIC-153077621,stellar_variability_or_other
TIC-428787891,exoplanet_transit
KIC-5038469,stellar_variability_or_other
TIC-283474780,stellar_variability_or_other
TIC-264223828,exoplanet_transit
KIC-3556229,eclipsing_binary
KIC-9773980,exoplanet_transit
KIC-2557430,eclipsing_binary
KIC-5095635,exoplanet_transit
KIC-11771430,exoplanet_transit
KIC-4278221,exoplanet_transit
TIC-99796664,stellar_variability_or_other
TIC-27990610,exoplanet_transit
KIC-8008206,exoplanet_transit
TIC-423445163,exoplanet_transit
TIC-362026280,exoplanet_transit
KIC-11774303,eclipsing_binary
KIC-7287683,exoplanet_transit
TIC-147561732,exoplanet_transit
TIC-348755723,blend_contamination
KIC-5271637,stellar_variability_or_other
TIC-158323182,exoplanet_transit
KIC-3654095,blend_contamination
KIC-10405546,eclipsing_binary
KIC-7816935,exoplanet_transit
KIC-7938468,eclipsing_binary
KIC-10965740,eclipsing_binary
TIC-417676622,exoplanet_transit
KIC-6061773,exoplanet_transit
TIC-278666476,exoplanet_transit
TIC-184869170,blend_contamination
TIC-405230669,exoplanet_transit
KIC-10874926,eclipsing_binary
TIC-29821723,exoplanet_transit
KIC-4945764,exoplanet_transit
KIC-4861784,blend_contamination
KIC-7907423,exoplanet_transit
KIC-7281616,eclipsing_binary
TIC-375297961,exoplanet_transit
TIC-124515764,exoplanet_transit
KIC-5952366,eclipsing_binary
TIC-124778445,exoplanet_transit
KIC-5280587,exoplanet_transit
TIC-9032368,blend_contamination
KIC-9786821,eclipsing_binary
KIC-12007270,exoplanet_transit
TIC-322807675,exoplanet_transit
KIC-8495232,blend_contamination
KIC-6766748,eclipsing_binary
KIC-7676423,exoplanet_transit
TIC-416539317,stellar_variability_or_other
KIC-6606669,eclipsing_binary
TIC-373576942,blend_contamination
KIC-10924400,eclipsing_binary
TIC-57694405,exoplanet_transit
KIC-6373680,blend_contamination
KIC-8109107,blend_contamination
KIC-12012439,eclipsing_binary
TIC-348437470,exoplanet_transit
TIC-363040636,exoplanet_transit
TIC-372424377,exoplanet_transit
KIC-7345335,exoplanet_transit
TIC-272236017,exoplanet_transit
KIC-10653179,exoplanet_transit
TIC-79605791,exoplanet_transit
TIC-143072696,exoplanet_transit
KIC-7117513,eclipsing_binary
KIC-11821363,exoplanet_transit
TIC-420829332,exoplanet_transit
TIC-72097808,exoplanet_transit
TIC-346081845,exoplanet_transit
TIC-238751619,exoplanet_transit
TIC-126171392,blend_contamination
KIC-8256453,exoplanet_transit
KIC-6587796,exoplanet_transit
TIC-49617263,blend_contamination
TIC-237808867,blend_contamination
TIC-466966249,exoplanet_transit
KIC-8443265,eclipsing_binary
KIC-8179973,stellar_variability_or_other
TIC-217933560,exoplanet_transit
TIC-297413553,exoplanet_transit
KIC-2309910,blend_contamination
TIC-186459119,exoplanet_transit
TIC-247283596,exoplanet_transit
KIC-8009496,eclipsing_binary
KIC-9846086,eclipsing_binary
TIC-437156845,blend_contamination
KIC-9110346,eclipsing_binary
KIC-9214713,stellar_variability_or_other
TIC-299158887,exoplanet_transit
KIC-9874581,stellar_variability_or_other
TIC-27244707,blend_contamination
TIC-372048733,exoplanet_transit
TIC-319932686,exoplanet_transit
KIC-7009828,eclipsing_binary
TIC-437259571,exoplanet_transit
TIC-355732304,blend_contamination
KIC-8008067,exoplanet_transit
TIC-77202722,exoplanet_transit
KIC-7362534,eclipsing_binary
KIC-5652237,eclipsing_binary
KIC-7427764,exoplanet_transit
TIC-126325149,exoplanet_transit
KIC-7220322,eclipsing_binary
KIC-2854698,exoplanet_transit
KIC-10536177,blend_contamination
KIC-5385139,blend_contamination
KIC-2581191,blend_contamination
TIC-231077395,exoplanet_transit
TIC-97735908,exoplanet_transit
TIC-356461227,blend_contamination
KIC-9899630,eclipsing_binary
TIC-199296714,exoplanet_transit
TIC-51768374,exoplanet_transit
KIC-5192660,stellar_variability_or_other
KIC-11569782,exoplanet_transit
KIC-4851145,eclipsing_binary
KIC-9226339,blend_contamination
KIC-9528430,eclipsing_binary
TIC-47601197,exoplanet_transit
KIC-4138557,blend_contamination
KIC-5358624,exoplanet_transit
TIC-468987719,exoplanet_transit
TIC-32677675,exoplanet_transit
KIC-8583696,exoplanet_transit
KIC-5900390,eclipsing_binary
KIC-8479386,eclipsing_binary
KIC-8142942,exoplanet_transit
KIC-10990917,exoplanet_transit
KIC-5385697,eclipsing_binary
KIC-11754430,exoplanet_transit
TIC-12421862,exoplanet_transit
KIC-5565261,eclipsing_binary
KIC-8302302,eclipsing_binary
TIC-270711339,exoplanet_transit
KIC-8324518,exoplanet_transit
KIC-9892856,eclipsing_binary
TIC-303426966,exoplanet_transit
KIC-8197560,blend_contamination
KIC-9048145,eclipsing_binary
KIC-9336200,exoplanet_transit
TIC-102719996,exoplanet_transit
TIC-267572272,exoplanet_transit
KIC-9026749,exoplanet_transit
TIC-310294189,exoplanet_transit
KIC-4826110,blend_contamination
KIC-5112198,stellar_variability_or_other
KIC-6470516,eclipsing_binary
KIC-3751231,blend_contamination
KIC-7582691,exoplanet_transit
KIC-2162994,eclipsing_binary
TIC-101520163,exoplanet_transit
KIC-10287242,exoplanet_transit
TIC-233188747,exoplanet_transit
TIC-70785910,exoplanet_transit
TIC-76706043,exoplanet_transit
KIC-3425363,exoplanet_transit
TIC-418959198,blend_contamination
KIC-9530945,exoplanet_transit
TIC-148673433,exoplanet_transit
KIC-6863998,exoplanet_transit
TIC-453348525,stellar_variability_or_other
TIC-194203348,exoplanet_transit
KIC-6347434,stellar_variability_or_other
KIC-8560280,eclipsing_binary
TIC-274122380,blend_contamination
KIC-7045496,exoplanet_transit
KIC-12418891,eclipsing_binary
TIC-67196573,stellar_variability_or_other
KIC-8605074,eclipsing_binary
TIC-424733642,exoplanet_transit
KIC-3558849,exoplanet_transit
KIC-9391817,exoplanet_transit
TIC-162689341,exoplanet_transit
KIC-10214328,stellar_variability_or_other
TIC-348770361,exoplanet_transit
KIC-7038096,eclipsing_binary
KIC-9636135,exoplanet_transit
TIC-231559817,exoplanet_transit
KIC-4384793,stellar_variability_or_other
KIC-12257886,eclipsing_binary
TIC-203377303,exoplanet_transit
TIC-196201652,exoplanet_transit
TIC-420016507,exoplanet_transit
KIC-5385647,eclipsing_binary
KIC-8240797,exoplanet_transit
TIC-352764091,exoplanet_transit
KIC-7690521,stellar_variability_or_other
TIC-350445771,blend_contamination
TIC-237205154,exoplanet_transit
TIC-268914377,eclipsing_binary
TIC-306772292,exoplanet_transit
KIC-10599397,eclipsing_binary
KIC-5991936,blend_contamination
KIC-6309307,stellar_variability_or_other
TIC-80611440,exoplanet_transit
KIC-11811454,eclipsing_binary
KIC-10407047,eclipsing_binary
TIC-36718161,exoplanet_transit
KIC-5255552,eclipsing_binary
TIC-153412485,exoplanet_transit
KIC-8129042,stellar_variability_or_other
KIC-4047631,exoplanet_transit
KIC-10351767,stellar_variability_or_other
KIC-9641008,eclipsing_binary
TIC-261867566,exoplanet_transit
KIC-8240617,exoplanet_transit
KIC-2830919,eclipsing_binary
KIC-9480398,exoplanet_transit
KIC-7770901,exoplanet_transit
KIC-10006641,eclipsing_binary
TIC-394338713,exoplanet_transit
KIC-9291378,eclipsing_binary
KIC-10917681,exoplanet_transit
TIC-123357034,exoplanet_transit
KIC-4275739,eclipsing_binary
TIC-332660150,exoplanet_transit
TIC-191202679,exoplanet_transit
TIC-92449173,exoplanet_transit
KIC-5307574,blend_contamination
TIC-284688043,exoplanet_transit
KIC-4665991,eclipsing_binary
TIC-318796593,exoplanet_transit
TIC-272758199,exoplanet_transit
TIC-383313006,exoplanet_transit
TIC-263486257,exoplanet_transit
KIC-9945370,exoplanet_transit
TIC-384744828,blend_contamination
KIC-5288543,eclipsing_binary
TIC-189625051,exoplanet_transit
KIC-5306720,eclipsing_binary
TIC-451599528,blend_contamination
KIC-9357578,stellar_variability_or_other
TIC-302976834,exoplanet_transit
TIC-160077104,exoplanet_transit
TIC-290302097,blend_contamination
TIC-458199018,exoplanet_transit
TIC-145027461,blend_contamination
TIC-438260486,exoplanet_transit
KIC-5706966,exoplanet_transit
TIC-106114491,blend_contamination
TIC-62501513,exoplanet_transit
KIC-11456382,eclipsing_binary
TIC-158657354,exoplanet_transit
KIC-5390913,exoplanet_transit
KIC-7906892,exoplanet_transit
TIC-85242435,exoplanet_transit
KIC-10266860,eclipsing_binary
TIC-164458714,exoplanet_transit
KIC-5266937,eclipsing_binary
KIC-6867766,eclipsing_binary
TIC-21744120,exoplanet_transit
KIC-11558882,eclipsing_binary
KIC-10287723,exoplanet_transit
KIC-5938970,exoplanet_transit
TIC-349095149,exoplanet_transit
TIC-458481611,exoplanet_transit
TIC-4486230,exoplanet_transit
TIC-198610218,exoplanet_transit
KIC-4840327,eclipsing_binary
TIC-268042363,blend_contamination
KIC-7708193,eclipsing_binary
TIC-295562522,stellar_variability_or_other
KIC-7947631,eclipsing_binary
KIC-2442084,eclipsing_binary
TIC-114947483,exoplanet_transit
